ProductID;ProductName;Category;Brand;UnitCost;ListPrice
100793;Soundbar X 401;Audio;Aether;€ 155,22;€ 184,85
100794;Ethernet Cable Prime 562;Cables;Orion;€ 27,16;€ 41,43
100795;USB Drive X 523;Storage;Spectra;€ 84,25;€ 98,46
100796;Plug S 192;Smart Home;Spectra;€ 66,27;€ 110,59
100797;SSD Plus 823;Storage;Helios;€ 115,10;€ 163,70
100798;USB-C Cable X 663;Cables;Nova;€ 98,25;€ 169,60
100799;Gamepad X 989;Gaming;Spectra;€ 40,43;€ 69,82
100800;Dock Max 847;Accessories;Nova;€ 193,31;€ 287,01
100801;HDD X 103;Storage;Helios;€ 157,53;€ 211,06
100802;Camera Prime 722;Smart Home;Aether;€ 221,26;€ 293,92
100803;Surge Protector Prime 552;Power;Aether;€ 24,45;€ 39,12
100804;Switch Max 150;Networking;Ion;€ 50,29;€ 59,91
100805;Controller X 783;Gaming;Aegis;€ 146,63;€ 234,97
100806;Controller Pro 526;Gaming;Helios;€ 248,47;€ 315,81
100807;Soundbar X 867;Audio;Spectra;€ 146,85;€ 271,47
100808;Panel Mini 488;Screens;Kronos;€ 205,96;€ 354,01
100809;USB-C Cable Max 237;Cables;Helios;€ 34,90;€ 62,63
100810;Gamepad Ultra 812;Gaming;Ion;€ 56,22;€ 67,11
100811;Surge Protector Plus 841;Power;Ion;€ 173,72;€ 321,45
100812;Mic Mini 638;Audio;Nova;€ 145,91;€ 236,00
100813;USB Drive Prime 604;Storage;Spectra;€ 202,96;€ 367,92
100814;Router S 221;Networking;Kronos;€ 10,88;€ 17,62
100815;Screen Ultra 146;Screens;Nexus;€ 86,78;€ 136,27
100816;Access Point S 360;Networking;Aegis;€ 198,60;€ 274,23
100817;HDMI Cable Mini 216;Cables;Ion;€ 173,03;€ 243,28
100818;Charger Pro 298;Power;Spectra;€ 85,98;€ 120,67
100819;Sensor Pro 593;Smart Home;Aether;€ 43,07;€ 64,41
100820;USB-C Cable Prime 860;Cables;Atlas;€ 18,73;€ 28,86
100821;Charger Pro 691;Power;Atlas;€ 172,95;€ 302,60
100822;Headset X 960;Gaming;Helios;€ 12,64;€ 23,86
100823;HDMI Cable Ultra 709;Cables;Orion;€ 33,63;€ 58,41
100824;Mic Pro 523;Audio;Atlas;€ 26,27;€ 47,49
100825;Gamepad Max 637;Gaming;Aether;€ 79,07;€ 97,59
100826;Adapter Plus 618;Accessories;Nexus;€ 11,11;€ 16,80
100827;USB-C Cable S 595;Cables;Orion;€ 184,45;€ 284,55
100828;Gamepad Plus 310;Gaming;Orion;€ 182,52;€ 272,78
100829;USB-C Cable Pro 145;Cables;Helios;€ 173,33;€ 276,59
100830;Monitor Prime 205;Screens;Atlas;€ 132,54;€ 217,93
100831;Speaker Max 428;Audio;Aegis;€ 54,14;€ 73,90
100832;Ethernet Cable Prime 220;Cables;Atlas;€ 71,80;€ 91,05
100833;Display Plus 655;Screens;Aegis;€ 90,83;€ 126,15
100834;HDD S 172;Storage;Kronos;€ 81,29;€ 147,88
100835;HDMI Cable Pro 129;Cables;Aether;€ 120,33;€ 199,34
100836;Monitor Pro 536;Screens;Nova;€ 101,02;€ 169,56
100837;UPS Mini 440;Power;Aether;€ 205,27;€ 345,81
100838;Ethernet Cable Prime 234;Cables;Helios;€ 27,76;€ 48,63
100839;Bulb Prime 800;Smart Home;Helios;€ 162,88;€ 280,95
100840;Sensor S 981;Smart Home;Nexus;€ 224,45;€ 301,56
100841;Headset X 907;Gaming;Nova;€ 215,89;€ 300,86
100842;Plug Plus 215;Smart Home;Aegis;€ 91,10;€ 136,28
100843;HDD Mini 620;Storage;Kronos;€ 30,22;€ 53,28
100844;Panel Plus 645;Screens;Atlas;€ 117,94;€ 187,87
100845;Switch S 593;Networking;Spectra;€ 99,04;€ 139,20
100846;UPS Ultra 657;Power;Nova;€ 175,06;€ 224,04
100847;Monitor Prime 706;Screens;Spectra;€ 151,04;€ 210,55
100848;Panel X 515;Screens;Aether;€ 22,05;€ 27,16
100849;Surge Protector Mini 760;Power;Nova;€ 166,74;€ 203,07
100850;HDD Pro 776;Storage;Spectra;€ 41,56;€ 64,35
100851;Scanner Prime 310;Office;Spectra;€ 171,97;€ 238,60
100852;UPS Ultra 191;Power;Kronos;€ 147,77;€ 237,71
100853;USB-C Cable X 163;Cables;Nova;€ 95,46;€ 149,08
100854;Mouse Mini 981;Accessories;Aegis;€ 74,14;€ 87,00
100855;Webcam Ultra 828;Office;Spectra;€ 98,78;€ 141,87
100856;USB-C Cable X 242;Cables;Nexus;€ 51,12;€ 73,53
100857;Headset X 993;Gaming;Nova;€ 169,17;€ 211,58
100858;Screen X 773;Screens;Aegis;€ 112,00;€ 211,98
100859;Screen Ultra 907;Screens;Orion;€ 175,37;€ 324,04
100860;Surge Protector Prime 665;Power;Orion;€ 205,92;€ 296,22
100861;Router Ultra 691;Networking;Orion;€ 127,05;€ 215,75
100862;Ethernet Cable Ultra 690;Cables;Kronos;€ 94,91;€ 178,78
100863;Power Bank Mini 694;Power;Aether;€ 122,98;€ 205,12
100864;USB Drive Max 629;Storage;Ion;€ 24,17;€ 43,93
100865;Monitor Prime 800;Screens;Nexus;€ 160,25;€ 280,21
100866;Mic Pro 647;Audio;Spectra;€ 195,74;€ 293,93
100867;USB-C Cable Mini 461;Cables;Aether;€ 240,34;€ 420,27
100868;Mic Pro 844;Audio;Orion;€ 197,33;€ 265,47
100869;Camera X 772;Smart Home;Spectra;€ 247,64;€ 435,02
100870;Surge Protector Max 184;Power;Aegis;€ 36,07;€ 43,56
100871;Mic X 381;Audio;Kronos;€ 215,18;€ 249,75
100872;Display X 774;Screens;Spectra;€ 114,43;€ 200,93
100873;Speaker Prime 918;Audio;Nexus;€ 134,21;€ 157,67
100874;Screen X 870;Screens;Orion;€ 248,43;€ 429,23
100875;Switch X 691;Networking;Aether;€ 184,92;€ 260,52
100876;Speaker Pro 575;Audio;Helios;€ 102,69;€ 141,30
100877;Ethernet Cable Ultra 822;Cables;Nexus;€ 100,57;€ 135,46
100878;USB-C Cable Pro 916;Cables;Nova;€ 114,96;€ 190,70
100879;Ethernet Cable Plus 752;Cables;Aegis;€ 91,69;€ 163,50
100880;UPS Mini 373;Power;Kronos;€ 201,57;€ 270,41
100881;Charger Prime 851;Power;Nova;€ 169,61;€ 293,06
100882;USB-C Cable X 660;Cables;Atlas;€ 7,59;€ 8,78
100883;Monitor Ultra 637;Screens;Aegis;€ 30,46;€ 45,22
100884;Switch Max 134;Networking;Kronos;€ 10,81;€ 13,18
100885;Power Bank Plus 188;Power;Nexus;€ 214,83;€ 267,99
100886;Charger Plus 359;Power;Orion;€ 77,17;€ 126,97
100887;Screen Max 808;Screens;Aether;€ 226,33;€ 390,96
100888;Controller X 383;Gaming;Kronos;€ 195,39;€ 280,79
100889;Headset Max 282;Gaming;Aegis;€ 112,94;€ 171,53
100890;Switch Ultra 760;Networking;Spectra;€ 125,55;€ 157,93
100891;Chair Plus 832;Office;Nexus;€ 68,45;€ 80,51
100892;Screen Max 119;Screens;Spectra;€ 224,65;€ 283,43
100893;Dock Ultra 255;Accessories;Aegis;€ 176,51;€ 322,74
100894;Surge Protector Prime 546;Power;Aegis;€ 103,96;€ 176,30
100895;Monitor S 493;Screens;Ion;€ 238,77;€ 421,07
100896;Bulb Mini 798;Smart Home;Helios;€ 79,19;€ 94,35
100897;Monitor Mini 961;Screens;Atlas;€ 117,61;€ 202,86
100898;Repeater Pro 776;Networking;Orion;€ 51,80;€ 86,61
100899;Monitor Prime 747;Screens;Atlas;€ 112,31;€ 145,12
100900;Stand Pro 707;Accessories;Nexus;€ 63,43;€ 91,44
100901;Ethernet Cable Prime 954;Cables;Kronos;€ 203,89;€ 382,28
100902;Mouse Mini 445;Accessories;Aegis;€ 198,01;€ 234,07
100903;Display Prime 858;Screens;Nexus;€ 146,94;€ 270,90
100904;Stand Prime 119;Accessories;Orion;€ 120,45;€ 221,45
100905;Mouse X 276;Accessories;Nexus;€ 160,00;€ 292,56
100906;Monitor X 937;Screens;Aether;€ 205,28;€ 253,65
100907;Power Bank S 923;Power;Spectra;€ 54,65;€ 76,67
100908;Scanner Plus 429;Office;Atlas;€ 209,92;€ 366,27
100909;Dock X 164;Accessories;Spectra;€ 34,58;€ 43,43
100910;Scanner Mini 549;Office;Orion;€ 64,69;€ 102,63
100911;HDD Ultra 116;Storage;Helios;€ 220,51;€ 266,94
100912;Stand Plus 767;Accessories;Orion;€ 150,46;€ 205,05
100913;Sensor S 755;Smart Home;Orion;€ 71,38;€ 106,20
100914;Switch Pro 834;Networking;Orion;€ 127,47;€ 237,44
100915;Headphones Ultra 671;Audio;Atlas;€ 62,73;€ 77,67
100916;Ethernet Cable Mini 619;Cables;Helios;€ 58,72;€ 101,45
100917;Switch Pro 215;Networking;Kronos;€ 200,17;€ 333,07
100918;Sensor X 786;Smart Home;Aether;€ 231,05;€ 275,07
100919;Mousepad S 357;Gaming;Kronos;€ 86,90;€ 152,41
100920;Camera Plus 650;Smart Home;Aegis;€ 48,09;€ 83,63
100921;Camera Plus 340;Smart Home;Ion;€ 181,74;€ 289,79
100922;Headset S 335;Gaming;Nova;€ 195,85;€ 273,13
100923;Display Ultra 484;Screens;Nexus;€ 223,38;€ 269,21
100924;Surge Protector Pro 248;Power;Aether;€ 57,96;€ 93,15
100925;HDD Mini 568;Storage;Nova;€ 181,36;€ 294,53
100926;Speaker Mini 132;Audio;Nexus;€ 174,59;€ 208,59
100927;USB Drive Prime 528;Storage;Helios;€ 46,94;€ 66,08
100928;Speaker X 691;Audio;Spectra;€ 242,68;€ 434,70
100929;Display Prime 705;Screens;Nova;€ 121,00;€ 181,15
100930;Keyboard S 435;Accessories;Nova;€ 111,39;€ 146,68
100931;Surge Protector Pro 145;Power;Orion;€ 14,81;€ 22,26
100932;Ethernet Cable Ultra 503;Cables;Aegis;€ 122,42;€ 214,05
100933;Display Prime 185;Screens;Aether;€ 141,83;€ 164,43
100934;Webcam X 402;Office;Nexus;€ 63,57;€ 120,73
100935;Keyboard Max 820;Accessories;Aether;€ 117,52;€ 185,42
100936;Surge Protector Prime 890;Power;Aegis;€ 38,96;€ 65,35
100937;SSD Prime 981;Storage;Atlas;€ 158,69;€ 228,30
100938;Headset Pro 536;Gaming;Ion;€ 189,46;€ 317,07
100939;Power Bank S 735;Power;Ion;€ 220,81;€ 375,78
100940;Mouse Mini 213;Accessories;Ion;€ 98,82;€ 148,13
100941;Keyboard Mini 763;Accessories;Atlas;€ 141,90;€ 170,32
100942;Switch Mini 652;Networking;Orion;€ 32,82;€ 49,52
100943;UPS S 461;Power;Nexus;€ 224,99;€ 343,71
100944;Printer Pro 481;Office;Kronos;€ 89,58;€ 135,68
100945;Ethernet Cable Prime 644;Cables;Helios;€ 171,19;€ 265,28
100946;Headphones Mini 292;Audio;Aether;€ 223,52;€ 333,81
100947;Panel X 178;Screens;Nova;€ 31,79;€ 43,14
100948;HDD X 633;Storage;Aether;€ 238,27;€ 278,07
100949;Chair X 455;Office;Ion;€ 107,93;€ 183,84
100950;Mouse S 122;Accessories;Kronos;€ 218,59;€ 289,47
100951;Ethernet Cable Ultra 451;Cables;Atlas;€ 165,66;€ 288,27
100952;Plug Prime 411;Smart Home;Spectra;€ 143,98;€ 262,58
100953;Speaker Max 595;Audio;Orion;€ 96,12;€ 131,31
100954;Dock Mini 566;Accessories;Orion;€ 239,27;€ 386,18
100955;HDD Max 279;Storage;Ion;€ 210,64;€ 351,69
100956;SSD S 142;Storage;Orion;€ 248,47;€ 392,80
100957;Sensor Mini 310;Smart Home;Kronos;€ 142,81;€ 167,95
100958;Headset X 559;Gaming;Atlas;€ 137,27;€ 174,60
100959;Soundbar Pro 611;Audio;Helios;€ 193,29;€ 359,68
100960;Headset Pro 762;Gaming;Orion;€ 177,84;€ 267,73
100961;Soundbar X 446;Audio;Spectra;€ 173,84;€ 295,31
100962;Dock Plus 125;Accessories;Orion;€ 103,40;€ 184,12
100963;Bulb Plus 156;Smart Home;Atlas;€ 154,00;€ 199,64
100964;HDMI Cable Max 123;Cables;Nexus;€ 25,48;€ 45,54
100965;Display Ultra 602;Screens;Ion;€ 82,85;€ 132,88
100966;Keyboard Ultra 833;Accessories;Atlas;€ 214,18;€ 305,68
100967;Headset Max 459;Gaming;Aegis;€ 80,48;€ 119,45
100968;Ethernet Cable S 554;Cables;Helios;€ 186,67;€ 272,86
100969;Plug X 846;Smart Home;Kronos;€ 224,63;€ 281,84
100970;Charger Plus 312;Power;Spectra;€ 79,29;€ 149,96
100971;Ethernet Cable Plus 874;Cables;Atlas;€ 97,06;€ 112,10
100972;Soundbar X 827;Audio;Nova;€ 144,14;€ 264,66
100973;Access Point Ultra 667;Networking;Orion;€ 125,19;€ 221,22
100974;Soundbar Max 672;Audio;Spectra;€ 186,26;€ 245,56
100975;Dock Max 755;Accessories;Orion;€ 209,39;€ 315,01
100976;Soundbar X 804;Audio;Nova;€ 162,97;€ 190,89
100977;Mic Plus 695;Audio;Aether;€ 122,72;€ 181,26
100978;Mic Plus 624;Audio;Aether;€ 184,57;€ 214,68
100979;Speaker Pro 427;Audio;Orion;€ 117,96;€ 196,99
100980;Headset Pro 469;Gaming;Orion;€ 107,78;€ 197,68
100981;Headset Max 642;Gaming;Aegis;€ 161,54;€ 195,08
100982;Switch Plus 656;Networking;Orion;€ 84,04;€ 116,58
100983;Headphones Mini 647;Audio;Kronos;€ 147,11;€ 260,01
100984;Dock Max 897;Accessories;Orion;€ 123,80;€ 173,97
100985;HDD S 615;Storage;Helios;€ 59,17;€ 76,41
100986;USB-C Cable Plus 571;Cables;Spectra;€ 229,43;€ 283,90
100987;NVMe Prime 419;Storage;Aegis;€ 174,31;€ 218,63
100988;Sensor Mini 826;Smart Home;Spectra;€ 79,65;€ 136,07
100989;Display X 804;Screens;Nexus;€ 60,51;€ 75,27
100990;SSD Ultra 179;Storage;Helios;€ 9,61;€ 14,54
100991;Printer S 133;Office;Aegis;€ 199,30;€ 305,95
100992;Dock Plus 144;Accessories;Aether;€ 21,23;€ 35,04
100993;Display S 289;Screens;Helios;€ 169,30;€ 198,41
100994;NVMe Mini 264;Storage;Kronos;€ 214,51;€ 372,30
100995;Power Bank Plus 939;Power;Nexus;€ 146,64;€ 170,17
100996;Switch Max 872;Networking;Nexus;€ 136,60;€ 256,83
100997;Panel Prime 814;Screens;Nexus;€ 149,40;€ 221,07
100998;Screen Mini 534;Screens;Orion;€ 57,50;€ 75,94
100999;Screen Plus 212;Screens;Atlas;€ 132,33;€ 201,39
101000;Controller Pro 435;Gaming;Kronos;€ 125,96;€ 181,20
101001;Plug Max 331;Smart Home;Spectra;€ 140,71;€ 192,48
101002;Chair Plus 795;Office;Nexus;€ 95,02;€ 110,18
101003;Plug Ultra 635;Smart Home;Helios;€ 166,34;€ 201,90
101004;SSD Ultra 859;Storage;Nova;€ 231,70;€ 436,38
101005;Panel S 305;Screens;Atlas;€ 150,77;€ 285,41
101006;Screen Ultra 385;Screens;Nexus;€ 192,38;€ 331,76
101007;UPS Ultra 587;Power;Kronos;€ 168,34;€ 313,55
101008;Sensor Max 886;Smart Home;Ion;€ 116,39;€ 144,51
101009;Sensor S 130;Smart Home;Aether;€ 29,40;€ 34,98
101010;Display Pro 491;Screens;Aether;€ 153,12;€ 213,64
101011;Headphones Plus 776;Audio;Spectra;€ 189,14;€ 326,39
101012;Plug Max 602;Smart Home;Nexus;€ 128,67;€ 200,32
101013;HDMI Cable Pro 540;Cables;Ion;€ 220,63;€ 273,44
101014;Plug Ultra 570;Smart Home;Atlas;€ 13,82;€ 17,73
101015;Soundbar Prime 237;Audio;Orion;€ 81,55;€ 117,58
101016;Screen Prime 587;Screens;Spectra;€ 142,75;€ 180,90
101017;Adapter Max 705;Accessories;Nova;€ 242,86;€ 391,66
101018;Controller Mini 128;Gaming;Kronos;€ 149,66;€ 186,50
101019;Headset Pro 489;Gaming;Atlas;€ 28,85;€ 40,65
101020;Controller Mini 777;Gaming;Nova;€ 64,84;€ 85,98
101021;Headphones Plus 989;Audio;Spectra;€ 79,70;€ 111,83
101022;Mouse Mini 571;Accessories;Ion;€ 166,15;€ 243,72
101023;HDMI Cable Max 812;Cables;Nova;€ 120,08;€ 140,09
101024;Headset Ultra 686;Gaming;Nova;€ 28,94;€ 43,88
101025;Access Point Prime 270;Networking;Atlas;€ 155,63;€ 221,38
101026;Printer Prime 960;Office;Nexus;€ 213,33;€ 279,58
101027;Soundbar Max 923;Audio;Aegis;€ 60,34;€ 103,01
101028;Panel Plus 379;Screens;Spectra;€ 21,48;€ 37,61
101029;Bulb S 914;Smart Home;Nova;€ 23,78;€ 42,04
101030;Ethernet Cable Ultra 652;Cables;Kronos;€ 81,77;€ 119,44
101031;Speaker Prime 119;Audio;Spectra;€ 158,82;€ 244,13
101032;HDD Prime 776;Storage;Spectra;€ 240,72;€ 410,83
101033;Camera Ultra 634;Smart Home;Kronos;€ 54,16;€ 81,07
101034;Repeater Max 520;Networking;Orion;€ 83,07;€ 147,25
101035;Panel Ultra 943;Screens;Nexus;€ 75,33;€ 95,70
101036;Charger Ultra 216;Power;Nexus;€ 41,74;€ 48,87
101037;Soundbar Prime 532;Audio;Aether;€ 163,50;€ 192,56
101038;SSD X 364;Storage;Kronos;€ 198,47;€ 269,59
101039;Ethernet Cable Pro 597;Cables;Orion;€ 196,65;€ 234,31
101040;Monitor Max 516;Screens;Atlas;€ 224,71;€ 371,62
101041;Display X 214;Screens;Nova;€ 144,89;€ 220,98
101042;Screen Max 192;Screens;Ion;€ 63,33;€ 78,64
101043;Gamepad Ultra 533;Gaming;Atlas;€ 58,41;€ 71,85
101044;Repeater Prime 360;Networking;Kronos;€ 216,41;€ 257,95
101045;USB-C Cable Plus 658;Cables;Atlas;€ 108,83;€ 180,88
101046;Soundbar Mini 832;Audio;Orion;€ 95,10;€ 131,35
101047;Charger Pro 359;Power;Aegis;€ 140,42;€ 194,05
101048;Mousepad S 497;Gaming;Helios;€ 6,93;€ 12,96
101049;Speaker Plus 404;Audio;Kronos;€ 56,54;€ 102,77
101050;Camera Ultra 380;Smart Home;Atlas;€ 217,28;€ 384,02
101051;Bulb Ultra 834;Smart Home;Aether;€ 108,48;€ 199,48
101052;Monitor Max 460;Screens;Orion;€ 108,11;€ 183,45
101053;Ethernet Cable Prime 128;Cables;Atlas;€ 191,68;€ 312,64
101054;SSD X 510;Storage;Aether;€ 54,02;€ 74,50
101055;Charger Plus 355;Power;Helios;€ 131,51;€ 246,88
101056;NVMe Ultra 562;Storage;Spectra;€ 122,20;€ 207,91
101057;Mic Mini 303;Audio;Orion;€ 25,68;€ 36,61
101058;Printer S 123;Office;Nova;€ 231,16;€ 378,02
101059;Switch Prime 368;Networking;Helios;€ 176,81;€ 225,71
101060;Webcam Ultra 252;Office;Spectra;€ 26,82;€ 38,24
101061;Surge Protector Pro 891;Power;Helios;€ 230,40;€ 343,36
101062;Sensor S 295;Smart Home;Helios;€ 236,78;€ 416,75
101063;Soundbar Prime 233;Audio;Kronos;€ 110,67;€ 144,42
101064;Repeater S 284;Networking;Kronos;€ 105,09;€ 132,36
101065;Soundbar S 354;Audio;Kronos;€ 95,56;€ 158,94
101066;Plug Pro 236;Smart Home;Helios;€ 218,50;€ 410,95
101067;Chair Ultra 853;Office;Nexus;€ 151,31;€ 182,30
101068;USB-C Cable Pro 340;Cables;Aegis;€ 120,38;€ 170,43
101069;Power Bank Pro 359;Power;Spectra;€ 128,61;€ 184,65
101070;Printer X 694;Office;Atlas;€ 48,95;€ 62,53
101071;Sensor Prime 191;Smart Home;Atlas;€ 82,74;€ 128,07
101072;NVMe Plus 145;Storage;Kronos;€ 244,74;€ 373,08
101073;Mic Ultra 997;Audio;Atlas;€ 69,49;€ 123,15
101074;Soundbar Mini 268;Audio;Ion;€ 82,31;€ 156,05
101075;SSD Prime 293;Storage;Ion;€ 41,41;€ 54,76
101076;Keyboard Max 822;Accessories;Aether;€ 119,45;€ 147,76
101077;Bulb Prime 826;Smart Home;Aegis;€ 142,41;€ 212,66
101078;Panel Plus 195;Screens;Orion;€ 54,91;€ 74,85
101079;HDD Max 697;Storage;Ion;€ 249,51;€ 287,71
101080;Power Bank Ultra 352;Power;Orion;€ 193,22;€ 320,30
101081;Controller Max 503;Gaming;Aegis;€ 96,52;€ 178,26
101082;Monitor X 183;Screens;Atlas;€ 117,76;€ 197,93
101083;Camera Max 437;Smart Home;Aether;€ 242,59;€ 398,36
101084;Sensor X 983;Smart Home;Atlas;€ 16,93;€ 27,64
101085;Mousepad Plus 194;Gaming;Aegis;€ 102,72;€ 131,84
101086;Scanner Pro 266;Office;Helios;€ 100,18;€ 145,44
101087;USB Drive Max 920;Storage;Helios;€ 110,93;€ 194,66
101088;Mic X 781;Audio;Spectra;€ 28,55;€ 40,70
101089;Repeater Prime 587;Networking;Aether;€ 70,78;€ 113,27
101090;Display Mini 544;Screens;Nova;€ 159,52;€ 194,57
101091;Ethernet Cable Prime 329;Cables;Atlas;€ 163,66;€ 275,80
101092;Bulb Plus 579;Smart Home;Ion;€ 112,15;€ 205,28
101093;Sensor X 800;Smart Home;Kronos;€ 226,21;€ 402,91
101094;Ethernet Cable Max 148;Cables;Nova;€ 139,99;€ 257,30
101095;USB-C Cable Ultra 196;Cables;Helios;€ 118,84;€ 200,87
101096;Headphones Max 887;Audio;Atlas;€ 128,34;€ 158,56
101097;Plug X 146;Smart Home;Orion;€ 25,41;€ 45,93
101098;Soundbar Prime 738;Audio;Atlas;€ 202,92;€ 285,31
101099;SSD X 864;Storage;Nexus;€ 245,64;€ 330,26
101100;Monitor Pro 504;Screens;Nova;€ 33,59;€ 42,95
101101;Plug Ultra 410;Smart Home;Aether;€ 156,53;€ 294,35
101102;Controller Max 228;Gaming;Nova;€ 38,10;€ 49,27
101103;Keyboard Pro 592;Accessories;Nexus;€ 163,91;€ 268,37
101104;Printer S 408;Office;Ion;€ 193,58;€ 244,13
101105;Scanner Plus 256;Office;Aegis;€ 186,00;€ 276,01
101106;Plug Pro 699;Smart Home;Aether;€ 64,44;€ 88,36
101107;Printer Mini 205;Office;Aegis;€ 159,45;€ 268,64
101108;Printer Max 599;Office;Aether;€ 102,92;€ 157,98
101109;Power Bank S 640;Power;Aether;€ 9,66;€ 15,29
101110;Ethernet Cable Max 527;Cables;Helios;€ 222,84;€ 275,81
101111;Surge Protector Prime 121;Power;Atlas;€ 44,53;€ 75,46
101112;Sensor Prime 619;Smart Home;Atlas;€ 58,83;€ 107,76
101113;Gamepad Prime 400;Gaming;Spectra;€ 182,13;€ 262,77
101114;Scanner Prime 736;Office;Atlas;€ 55,77;€ 93,03
101115;Display X 304;Screens;Aether;€ 43,30;€ 65,78
101116;Scanner Max 314;Office;Aether;€ 141,42;€ 268,62
101117;Gamepad Mini 278;Gaming;Kronos;€ 207,85;€ 378,46
101118;Adapter Mini 216;Accessories;Helios;€ 156,30;€ 193,89
101119;Access Point Max 903;Networking;Aether;€ 92,03;€ 109,06
101120;Ethernet Cable X 994;Cables;Kronos;€ 131,27;€ 216,87
101121;Mouse Prime 208;Accessories;Aether;€ 196,50;€ 315,82
101122;Monitor Pro 271;Screens;Ion;€ 159,33;€ 287,30
101123;Mousepad Max 880;Gaming;Orion;€ 128,94;€ 219,12
101124;Panel Mini 938;Screens;Orion;€ 38,75;€ 69,22
101125;Sensor Pro 954;Smart Home;Nova;€ 203,24;€ 285,75
101126;USB-C Cable Plus 481;Cables;Orion;€ 180,22;€ 263,35
101127;Switch Ultra 241;Networking;Orion;€ 201,43;€ 294,10
101128;Printer Mini 553;Office;Aether;€ 40,67;€ 47,07
101129;USB-C Cable Plus 422;Cables;Helios;€ 103,40;€ 178,81
101130;Printer Ultra 776;Office;Aegis;€ 231,02;€ 291,83
101131;Surge Protector Max 511;Power;Aegis;€ 222,02;€ 372,02
101132;Headphones Mini 946;Audio;Atlas;€ 73,55;€ 113,70
101133;HDD Prime 657;Storage;Nova;€ 157,97;€ 254,91
101134;Sensor Ultra 408;Smart Home;Atlas;€ 25,65;€ 39,84
101135;Scanner Max 195;Office;Orion;€ 130,36;€ 180,44
101136;Controller Pro 915;Gaming;Orion;€ 137,28;€ 184,51
101137;Headphones Plus 961;Audio;Nova;€ 96,38;€ 156,16
101138;Controller Pro 559;Gaming;Helios;€ 78,00;€ 132,81
101139;Sensor S 458;Smart Home;Atlas;€ 78,30;€ 129,21
101140;Charger Ultra 207;Power;Orion;€ 85,32;€ 135,38
101141;Gamepad Plus 828;Gaming;Aether;€ 109,29;€ 159,46
101142;Display Ultra 587;Screens;Aegis;€ 57,62;€ 69,64
101143;USB-C Cable Ultra 698;Cables;Nova;€ 127,21;€ 186,69
101144;Sensor Ultra 247;Smart Home;Aether;€ 128,92;€ 195,13
101145;Sensor Plus 566;Smart Home;Orion;€ 120,97;€ 206,84
101146;Ethernet Cable Plus 972;Cables;Atlas;€ 105,11;€ 130,40
101147;Charger Pro 220;Power;Kronos;€ 96,01;€ 181,77
101148;Headphones Prime 910;Audio;Kronos;€ 40,00;€ 69,51
101149;Webcam Max 320;Office;Aegis;€ 49,85;€ 84,98
101150;Mouse Mini 991;Accessories;Helios;€ 15,95;€ 24,10
101151;Mic Prime 900;Audio;Spectra;€ 97,44;€ 173,04
101152;Surge Protector X 879;Power;Orion;€ 115,23;€ 171,32
101153;Mousepad Ultra 338;Gaming;Helios;€ 225,56;€ 316,74
101154;Stand Max 190;Accessories;Aether;€ 217,16;€ 364,92
101155;Power Bank Plus 297;Power;Kronos;€ 239,02;€ 372,00
101156;Adapter S 614;Accessories;Spectra;€ 224,73;€ 278,71
101157;USB-C Cable Pro 905;Cables;Orion;€ 55,42;€ 98,22
101158;UPS Plus 511;Power;Aether;€ 149,28;€ 226,70
101159;Keyboard Ultra 524;Accessories;Atlas;€ 10,89;€ 16,84
101160;Printer Plus 201;Office;Kronos;€ 137,74;€ 187,88
101161;HDD Plus 414;Storage;Kronos;€ 238,28;€ 395,30
101162;Keyboard Mini 127;Accessories;Spectra;€ 179,76;€ 246,90
101163;Screen X 431;Screens;Atlas;€ 68,19;€ 126,57
101164;Display S 870;Screens;Aegis;€ 151,27;€ 200,79
101165;HDMI Cable Ultra 375;Cables;Ion;€ 19,85;€ 29,75
101166;Printer Prime 517;Office;Helios;€ 160,22;€ 294,05
101167;Keyboard Plus 881;Accessories;Kronos;€ 140,90;€ 245,01
101168;Soundbar Ultra 185;Audio;Spectra;€ 212,34;€ 323,89
101169;HDD X 650;Storage;Atlas;€ 238,39;€ 446,03
101170;HDMI Cable Pro 932;Cables;Aether;€ 118,84;€ 210,59
101171;Headphones Pro 593;Audio;Orion;€ 71,96;€ 96,29
101172;Webcam S 146;Office;Atlas;€ 44,55;€ 69,08
101173;Screen Plus 815;Screens;Kronos;€ 35,13;€ 44,08
101174;HDMI Cable Ultra 725;Cables;Kronos;€ 128,68;€ 225,39
101175;Headset Prime 351;Gaming;Kronos;€ 167,26;€ 232,70
101176;Router Mini 808;Networking;Aether;€ 37,76;€ 69,54
101177;Power Bank Pro 788;Power;Aether;€ 47,52;€ 74,46
101178;Camera Plus 651;Smart Home;Nova;€ 12,58;€ 22,32
101179;Plug Mini 947;Smart Home;Helios;€ 152,32;€ 219,35
101180;Dock Prime 297;Accessories;Helios;€ 113,92;€ 149,93
101181;Keyboard Mini 192;Accessories;Kronos;€ 204,99;€ 331,86
101182;Access Point Prime 137;Networking;Nexus;€ 73,79;€ 134,92
101183;Charger Pro 940;Power;Nexus;€ 161,42;€ 199,06
101184;Speaker Prime 665;Audio;Spectra;€ 52,47;€ 89,41
101185;Power Bank X 702;Power;Spectra;€ 36,42;€ 43,66
101186;Mic S 296;Audio;Spectra;€ 212,68;€ 248,27
